split,input_text,target_text,prediction,sentence_cer,sentence_wer,exact_match,error_categories
test,Hey aret pran nou pou gopia do bege to vieux fesse la aller mauvais menteur,"Hey! Aret pran nu pu gopia dow! Bez to vieux fesse la, ale move menteur.","Hey, aret pran nu pu gopia dow. Bez to vieux fesse la, ale mauvais menteur.",0.1111111111111111,0.26666666666666666,False,punctuation_error;capitalization_error;spacing_error
test,Facile pou zot accuse zot travailler voleur zot panser kan zot ena largent tou permit pou zot,"Facile pu zot accuse zot travayer voleur, zot pense kan zot ena larzan tu permis pu zot.",Facile pu zot accuse zot travailleur voleur. Zot pense kan zot ena larzan tu permis pu zot.,0.06818181818181818,0.17647058823529413,False,punctuation_error;capitalization_error;spacing_error
test,Total comie in ariver sa lannee la record sa,Total komie inn arrive? Sa lane la record sa.,Total komie inn arrive sa lane la record sa?,0.06666666666666667,0.3333333333333333,False,punctuation_error;capitalization_error;spacing_error
test,Cumsa mem ki cash p aler dhors,Kumsamem ki cash pe ale deor.,Kumsamem ki cash pe ale dhors.,0.06896551724137931,0.16666666666666666,False,capitalization_error;spacing_error
test,Pran li ameme li to lakage,Pran li amenn li to lakaz.,Pran li amem li to lakaz.,0.07692307692307693,0.16666666666666666,False,capitalization_error;spacing_error
test,Zot fine decouyoner aster pas conner qui pou faire pou allé tire chat et laisse le rat faire ravage pas blier tire moustique parcequi seul animaux qui porteuses des virus,Zot finn dekuyone aster pas kone qui pu faire. Pu ale tire chat et laisse le rat faire ravage. Pas bliye tire moustique parski seul animaux qui porteuses des virus.,Zot finn dekuyone aster pas kone qui pu faire pu ale tire chat et laisse le rat faire ravage. Pas bliye tire moustique parski seul animaux qui porteuses des virus.,0.012195121951219513,0.06666666666666667,False,punctuation_error;capitalization_error;spacing_error
test,Ey arete fr boufon dow matlo... Apres ki pu tirer ban poissson ki ena dan lac sacrer,Ey aret fer boufon dow matlo... Apre ki pu tire bann poissson ki ena dan lac sacre.,"Ey, aret fer boufon dow matlo... Apre ki pu tire bann poissson ki ena dan lac sacrer.",0.024096385542168676,0.11764705882352941,False,punctuation_error;capitalization_error;spacing_error
test,"1danger public. bzn bez fermer pna caution,cbn case lor li la","1 danger public. Bizin bez ferme pena caution, se bann case lor li la.","1 danger public. Bizin bez ferme pena caution, kapav case lor li la.",0.08571428571428572,0.14285714285714285,False,capitalization_error;spacing_error;missing_word_error
test,Parent la bzn fer gate.... si pna gate gard dan lakaz endan.... conductrice la pa entor li.... li lor so chemin.... Aster kavé. Sofer bzn veille tou zanfans dan lakour avan roul lor chemin,"Parent la bizin fer gate.... Si pena gate, garde dan lakaz endan.... Conductrice la pa antor li.... Li lor so chemin.... Aster kave, sofer bizin veille tu zanfan dan lakour avant roule lor chemin.",Parent la bizin fer gate.... Si pena gate garde dan lakaz endan.... Conductrice la pa antor li.... li lor so chemin.... Aster kave. Sofer bizin veille tu zanfan dan lakour avant roule lor chemin.,0.02040816326530612,0.11764705882352941,False,punctuation_error;capitalization_error;spacing_error
test,Parent ki penser si pa met leson piti la pa pou passer mo ena ene tifi zamer lin pren leson dan so la vie et pourtan lin travay super bien lin mem participe dan ban competition kot lin gagner zordi li p alle universite malgre li pa ti pren okaine leson et li ti tou l temp z best dan so classe dan recre li ti p aide ban zenfan ki ti p pren leson et pa ti p conne zte devoir li re explik zte li ti coma ene ti miss,"Parent ki pense? Si pa met lesson, piti la pa pu passe. Mo ena enn tifi zame linn pran lesson dan so lavi et pourtan linn travail super bien linn mem participe dan bann competition kot linn gagne. Zordi li pe ale universite malgre li pa ti pran okenn lesson. Et li ti tultan the best dan so classe. Dan recre li ti pe aide bann zanfan ki ti pe pran lesson et pa ti pe kone zot devoir li re eksplik zot. Li ti kuma enn ti miss.","Parent ki pense si pa met lesson, piti la pa pu passe. Mo ena enn tifi zame linn pran lesson dan so lavi et pourtan linn travail super bien linn mem participe dan bann competition kot linn gagne zordi li pe ale universite. Malgre li pa ti pran okenn lesso",0.4131455399061033,0.5168539325842697,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,"[NAME], kifer non bcp dimoune fer ca pas 1 problem mo pas p pleiner gramatin tantot mwa 😂😂","[NAME], kifer non? Buku dimunn fer sa. Pas 1 problem, mo pas pe plaigne gramatin tantot mwa. 😂😂","[NAME], kifer non? Buku dimunn fer sa pas 1 problem? Mo pas pe pleine gramatin tantot mwa. 😂😂",0.06315789473684211,0.2777777777777778,False,punctuation_error;capitalization_error;spacing_error
test,Kan la met 3 crédit pou hsc ça pas incite ban élève moyen travail plus. Ban ce k brillant pou rest top zot. Tandis ce ki ena trois crédit li dire pas casse la têteo coner mo pou fair hsc. Beaucoup ban ce ki ena 3 crédit bizin faire 3 ans au lieu 2 ans hsc pou gagne ene résultat correct sinon résulta la faible dan la majorité des cas. Pou universitaire bizin ena ene bon bagage. La dans cpv ena 1 ou 2 exception mais en général non. Mo garanti ki le taux de réussite pou chuter encore l’année prochain. Ca quantité resource ki ene parent bizin et ki l’état dépenser mo trouver li mouilleur pou 3 crédit alle vers polytechnique ou technique parceki dans trois ans la bas ou sorti avec ene certificat ki permettre ene employabilité instantané. Moi mo fine faire l’expérience et avec preuve à l’appui mo cpv challenge n’importe ki que ce soit,Kan la met 3 crédit pu HSC sa pas incite bann élève moyen travail plus. Bann seki brillant pu reste top zot. Tandis seki ena trois crédit li dire pas kase la tête kone mo pu fer HSC. Beaucoup bann seki ena 3 crédit bizin faire 3 ans au lieu 2 ans HSC pu gagne enn résultat correct sinon rezilta la faible dan la majorité des cas. Pu universitaire bizin ena enn bon bagage. Ladan kapav ena 1 ou 2 exception mais en général non. Mo garanti ki le taux de réussite pu chuter encore l’année prochain. Sa quantité resource ki enn parent bizin et ki l’état dépenser mo truve li meilleur pu 3 crédit ale vers polytechnique ou technique parski dans trois ans laba ou sorti avec enn certificat ki permettre enn employabilité instantané. Moi mo finn faire l’expérience et avec preuve à l’appui mo kapav challenge n’importe ki que se soit.,Kan la met 3 crédit pu HSC sa pas incite bann élève moyen travail plus. Bann seki brillant pu reste top zot. Tandis seki ena trois crédit li dire pas kase la têteo kone mo pu fer HSC. Beaucoup bann seki ena 3 crédit bizin faire 3 ans au lieu 2 ans H,0.7013301088270859,0.6666666666666666,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,Ena 1 prof dan 1 college privee a flacq ki fer computer science mem li pa fer so travail bien dan college lin ramasse tou eleves e donne zot leçon li monte ban eleves so la tete contre les autres prof e prnd les autres prof so eleves si pu li so class leçon computer science rempli e les autres prof zot class pena mem eleve leçon miss la bizin fer so travail honetement dan lekol mem en 1er aulieu monte la tete eleve,"Ena 1 professur dan 1 college prive a Flacq kifer Computer Science. Mem li pa fer so travail bien dan college linn ramasse tu zelev et donne zot leçon, li monte bann eleves so latet contre les autres professeur et prnd les autres professeur so zelev si. Pu li so class leçon Computer Science rempli et les autres professeur zot class pena mem zelev leçon. Miss la bizin fer so travail honetement dan lekol mem en 1er aulieu monte latee zelev.",Ena 1 professeur dan 1 college prive a Flacq. Kifer computer science? Mem li pa fer so travail bien dan college? Linn ramasse tu zelev et donne zot leçon li monte bann zelev so latet contre les autres professeur et pran les autres professeur so zelev. Si,0.4592760180995475,0.5679012345679012,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,So garson tou lerla b cuma viv ek sa lor ou conscience kpv viv mem philipe tousin ine bien dir ena dimoune ena leker zanimo tou saki tofer 1zour pou retourne r twa🤷‍♂️🤷‍♂️🤷‍♂️,"So garson tu lerla b kuma viv ek sa lor ou conscience? Kapav viv mem? Philipe tousin inn bien dir, ena dimunn ena leker zanimo. Tu seki to fer, 1 zur pu retourne ar twa. 🤷‍♂️🤷‍♂️🤷‍♂️",So garson tu lerla b kuma viv ek sa lor ou conscience kapav viv mem. Philipe tousin inn bien dir: ena dimunn ena leker zanimo tu. Seki to fer 1 zur pu retourne ar twa.🤷‍♂️🤷‍♂️🤷‍♂️,0.054945054945054944,0.2777777777777778,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,Cp so so. eil in casserole la aussi ene ferfoot li pas pou faire,CP so somey inn casserole la aussi enn ferfoute li pas pu faire.,CP so so. Eil inn casserole la aussi enn ferfoute li pas pu faire.,0.078125,0.15384615384615385,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Kpve perdi la vie soit ale fermer pou nnyen to trankil si to ggne problem ek dimoune pas koner ki bisin faire dns sa pays la🤬🤬,Kapav perdi lavi soi ale ferme pu nanyin. To trankil si to gagne problem ek dimunn. Pas kone ki bizin faire dans sa pays la.🤬🤬,Kapav perdi lavi swadizan ale ferme pu nanyin to trankil. Si to gagne problem ek dimunn pas kone ki bizin faire dans sa pays la.🤬🤬,0.09523809523809523,0.28,False,punctuation_error;capitalization_error;spacing_error
test,"That woman is queen of self control! I'm amazed! Par contre, c'est pas marrant du tt... Mari toupé sa bane malang la Ena aster, cokin gazeuse!!!! Pas met program kan Pena casse dow","That woman is queen of self control! I'mo amazed! Par contre, c'est pas marrant ditou... Mari toupe sa bann malang la ena aster, kokin gazeuse!!!! Pas met program kan pena kas dow.","That woman is queen of self control! I'm amazed! Par contre, c'est pas marrant du tu... Mari toupe sa bann malang la ena aster, kokin gazeuse!!!! Pas met program kan pena kase dow.",0.027777777777777776,0.125,False,capitalization_error;spacing_error;extra_word_error
test,Reussite baissez. Tiktoker ho gal baaa,Reussite bese. Tiktoker ho gal ba.,Reussite bese. TikToker ho gal ba.,0.029411764705882353,0.16666666666666666,False,capitalization_error
test,nu bisin cimprend ene zafer la police pa alle kot ban saint penser si ene sa ban policier zot famille,Nu bizin konpran enn zafer: la police pa ale kot bann saint pense si enn sa bann policier zot famille.,Nu bizin cimprend enn zafer la police pa ale kot bann saint pense si enn sa bann policier zot famille.,0.058823529411764705,0.1,False,punctuation_error;capitalization_error;spacing_error
test,Humm intéressant,Hum intéressant.,"Humm, intéressant.",0.125,0.5,False,punctuation_error;capitalization_error;spacing_error
test,"[NAME], earthquakes have always happened and will continue to happen pas la fin du monde nanier sa","[NAME], earthquakes have always happened and will kontiyn to happen. Pas la fin du monde nanryin sa.","[NAME], earthquakes have always happened and will kontiyn to happen. Pas la fin du monde nanyin sa.",0.01,0.058823529411764705,False,capitalization_error;spacing_error
test,Mentalité la sa arrogance la kan ena boulons lors zepol penser zot intouchable paye lessence ek servicing lepep pou so fam profiter,"Mentalité la sa. Arrogance la kan ena boulons lor zepol. Pense zot intouchable. Peye lessence ek servicing lepep, pu so fam profite.","Mentalité la sa arrogance la. Kan ena boulons lor zepol pense zot intouchable peye lessence ek servicing, lepep pu so fam profite.",0.07575757575757576,0.45454545454545453,False,punctuation_error;capitalization_error;spacing_error
test,Dan sa video particulier laaa van la ti p deja roule r full phare ena different circonstances kot sa accident laa in kav ariv soffer van laa ou camion laa pa ti atan pu ariv 1 tragedie parey pa nek dur sipa chauffeur van laa en tord ou soi camion laaa entord paski personne pa ti laba sa ler kin ariv sa accident laaa pa nek juge dmun kmsaaa paski jur dmun pu juge ou ou pa pu kntn,"Dan sa video particulier la, van la ti pe deza roule ar full phare. Ena different circonstances kot sa accident la inn kapav arrive. Sofer van la ou camion la pa ti atann pu arrive 1 tragedie pareil. Pa nek dur sipa chauffeur van la en tort ou soi camion la antor parski personne pa ti laba sa ler kinn arrive sa accident la. Pa nek juge dimunn kumsa parski zur dimunn pu juge ou ou pa pu kontan.","Dan sa video particulier la, van la ti pe deza roule ar full phare. Ena different circonstances kot sa accident la inn kapav arrive? Sofer van la ou camion la pa ti atann pu arrive 1 tragedie. Pareil pa nek dur sipa chauffeur van la antor. Ou soi camion l",0.37626262626262624,0.45569620253164556,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,Sa qualiter dimoune ki to trouve karma prend zotte aller vite,"Sa kalite dimunn ki to truve, karma prend zot ale vite.",Sa kalite dimunn ki to truve karma. Prend zot ale vite.,0.05454545454545454,0.2727272727272727,False,punctuation_error;capitalization_error;spacing_error
test,Are sa kouyonade metéo la kapav perdi la vie kan li dire gro soleils ve dire inondations,"Ar sa kuyonad metéo la kapav perdi lavi, kan li dire gro soleils vdire inondations.",Ar sa kuyonad metéo la kapav perdi lavi kan li dire gro soleil vdire inondations.,0.024096385542168676,0.13333333333333333,False,punctuation_error;capitalization_error;spacing_error
test,Reposé pas encore assez emm,Reposé? Pas encore assez mem!,Reposé pas encore assez mem.,0.10344827586206896,0.6,False,punctuation_error;capitalization_error;spacing_error
test,Met 🐟 dans la trap akoz zot mange sa meme labas,Met 🐟 dans la trape. Akoz zot manze samem laba.,Met 🐟 dans la trape akoz zot manze samem laba.,0.0425531914893617,0.2,False,punctuation_error;capitalization_error;spacing_error
test,B parents la pas p rode so zenfant c vraiment bizarre,B parents la pas pe rode so zanfan? Se vraiment bizar.,"B parents la pas pe rode so zanfan, se vraiment bizar.",0.037037037037037035,0.18181818181818182,False,punctuation_error;capitalization_error
test,Cpve zafer. La. P. Hante. Li. Ou. Soi. Mari. P. Kit. Li. Bien. Louche. Apres. 9. Ans,Kapav zafer la pe hante li ou soi mari pe kite li. Bien louche. Apre 9 ans.,Kapav zafer la pe hante li ou soi mari pe kite li bien louche. Apre 9 ans.,0.02666666666666667,0.11764705882352941,False,punctuation_error;capitalization_error;spacing_error
test,Fer pareil pou sa ban ki vend la drogeu la met la trap🤣🤣,"Fer pareil pu sa bann ki vend la drogue la, met la trape.🤣🤣","Fer pareil pu sa bann ki vande la drogue la, met la trape.🤣🤣",0.03389830508474576,0.07692307692307693,False,capitalization_error;spacing_error
test,Aryooo xtraa sa frissonsa coumadire mo p tane so maman ki p crier seigneur donne sa famille la courage stp,"Aryo extra sa frisson sa, kumadir mo pe tande so maman ki pe kriye. Seigneur donne sa famille la courage stp.","Aryo extra sa frisson sa. Kumadir mo pe tande so maman ki pe kriye. Seigneur donne sa famille, la courage, stp.",0.03669724770642202,0.19047619047619047,False,punctuation_error;capitalization_error;spacing_error
test,Saison 3 coming in june 2026 kissaa,Saison 3 coming inn June 2026 kisa.,Saison 3 coming inn june 2026 kisa?,0.05714285714285714,0.2857142857142857,False,punctuation_error;capitalization_error
test,"[NAME], guet bese","[NAME], get bez.","[NAME], get bese.",0.125,0.3333333333333333,False,capitalization_error;spacing_error
test,Ban malonaitre bizin bour zot nons pou qui public conne qui l'éducation zot parents fine donnne quand ene pied pouce traver depuis tipiti bizin dresse li ena zot donne nons ena zot masqué nons,Bann malonaitre bizin boure zot nons pu qui public kone qui l'éducation zot parents finn donnene quand enn pied pouce traver depuis tipiti bizin dresse li ena zot donne nons ena zot masqué nons.,"Bann malonaitre bizin boure zot nons pu qui public kone qui l'éducation zot parents finn donne. Quand enn pied pouce traver depuis tipiti bizin dresse li. Ena zot donne nons, ena zot masqué nons.",0.030927835051546393,0.14705882352941177,False,punctuation_error;capitalization_error;spacing_error
test,20cm delo assé pou ene tibaba noyé ena ban ti lespri pou riyé pena pou compran kuma mais li kumsa zot zis ena pou apran ek partaz sa zot tou,20cm dilo ase pu enn tibaba noye. Ena bann ti lespri pu riye. Pena pu konpran kuma. Mais li kumsa. Zot zis ena pu aprann ek partaz sa zottu.,20cm dilo ase pu enn tibaba noye. Ena bann ti lespri pu riye. Pena pu konpran kuma mais li kumsa zot zis ena pu aprann ek partaz sa zottu.,0.02857142857142857,0.13793103448275862,False,punctuation_error;capitalization_error;spacing_error
test,Espérons légume la vine bon marché et vende dan tou coin et boutique marketing board. Li pa mauvaise si li controle par l'état capave ene li choux pou vend 10rs 1lbs aricot 25 rs ban marchand legume la va arête tir Nous manger si se comsa ok. Li vaut la peine.,Espérons légume la vinn bon marse et vande dan tu coin et boutique marketing board. Li pa mauvaise si li controle par l'état kapav enn li choux pu vend 10rs 1lbs aricot 25 rs bann marchand legume la va aret tire Nous manze si se comsa ok. Li vaut la peine.,"Espérons légume la vinn bon marché et vende dan tu coin et boutique marketing board. Li pa mauvaise si li controle par l'état kapav enn li choux pu vend 10Rs, 1lbs aricot 25 Rs. Bann marchand legume la va aret tire nous manze si seki kumsa ok. Li vaut",0.09375,0.19607843137254902,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,"[NAME], kot toi taaa vomi lichien zenfant cite loiseau sa","[NAME], kot toi ta vomi lisyen? Zanfan cite loiseau sa.","[NAME], kot toi ta? Vomi lisyin zanfan cite loiseau sa.",0.09090909090909091,0.4,False,capitalization_error;spacing_error
test,Learner loto bis camion kifr pa gagne sa ban problem la,"Learner loto, bis, camion kifer pa gagne sa bann problem la?",Learner loto bis camion. Kifer pa gagne sa bann problem la?,0.06666666666666667,0.36363636363636365,False,punctuation_error;capitalization_error;spacing_error
test,Be monn trouve bann chat errant la p tire tilapia p mangé moi zott pas mangé fromage zott,"B mon truve bann chat errant la pe tire tilapia pe manze moi, zot pas manze fromage zot?",B mon truve bann chat errant la pe tire tilapia pe manze. Moi zot pas manze fromage zot.,0.045454545454545456,0.16666666666666666,False,punctuation_error;capitalization_error;spacing_error
test,"[NAME], impossible pou faire comprend. Quand zotte proprietaire ene vehicle, zotte croire tous est permi","[NAME], impossible pu faire comprend. Quand zot proprietaire enn vehicle, zot croire tu est permi.","[NAME], impossible pu faire comprend. Quand zot proprietaire enn vehicle, zot croire tu est permis.",0.01020408163265306,0.06666666666666667,False,capitalization_error;spacing_error
test,Pour sa cargaison ladrogue pou [NAME] la bizin prend sa case au serieux pilon pravind la conne bien sa,"Pour sa cargaison ladrog pu [NAME] la, bizin prend sa case au serieux. Pilon Pravind la kone bien sa.","Pour sa cargaison ladrog pu [NAME] la, bizin prend sa case au serieux pilon. Pravind la kone bien sa.",0.0297029702970297,0.10526315789473684,False,capitalization_error;spacing_error
test,"Li bon contigner envlop bis dan papier cado,,, ban imbecile","Li bon! Kontiyn envlop bis dan papier cado, bann inbesil.","Li bon kontiyn avoy bis dan papier cado, bann inbesil.",0.10526315789473684,0.3,False,punctuation_error;capitalization_error;spacing_error
test,Since my childhood till now i didnt notices this even im veg🙄🙄🙄 hein ban hindu plitot pas manz non veg ni mine apollo si aret manz b,"Since my childhood till now I didn'to notice this. Even I'mo veg?🙄🙄🙄 hein. Bann Hindu plito pas manze non veg, ni mine apollo si. Aret manze b.",Since my childhood till now I didn'to notices this even I'mo veg🙄🙄🙄 hein bann Hindu plito pas manze non veg ni mine apollo si aret manze.,0.07692307692307693,0.4074074074074074,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,Sa boug la mo ti ale get li. Li fine zis pran mo casse consultation et li fine dir moi ok bye,Sa boug la mo ti ale get li. Li finn zis pran mo kas consultation et li finn dir moi ok bye.,Sa boug la mo ti ale get li. Li finn zis pran mo kase consultation et li finn dir moi ok bye.,0.010869565217391304,0.045454545454545456,False,capitalization_error;spacing_error
test,Remet 1 lorde dan la force piloncier sory policiere avan vine metr lorde ar civil done bn lexemple zot mm,"Remet 1 lord dan la force policiere, sorry policiere! Avant vinn met lord ar civil, donne bann legzanp zot mem.","Remet 1 lord dan la force piloncier, sory policiere avant vinn met lord ar civil. Donne bann legzanp zot mem.",0.08108108108108109,0.3,False,punctuation_error;capitalization_error;spacing_error
test,Mes sympathy et courage la fami mon pase laba ver 06:45am pompiyer ti lave sime…… ena dimoune pas souvi code de laroute pa mo pe dire…… ce pour sa ki ena boku accident lor nou larout moris,"Mes sympathy et courage la fami. Mon passe laba ver 06:45 am, pompier ti lave sime…… ena dimunn pas suive code de la route pa mo pe dire…… se pour seki ena buku accident lor nu la route Moris.",Mes sympathy et courage la fami. Mon passe laba ver 06:45am pompiyer ti lave sime…… ena dimunn pas souve code de la route pa mo pe dire…… se pour seki ena buku accident lor nu la route Moris.,0.026041666666666668,0.10256410256410256,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,"Everyone has undergo private tuition to pass exams... Karmem ou malin or faible... C 1 system ki 2 letemps ti laaa, so ban parents truv sa efficace envoy zot zenfants pour passc et amem bon resultat... Aster si ena pli ki bizin zenfants croire lor 1 prof.... Kuma pour aret sa????... Laise prof laa faire so travail kuma li envi..","Everyone has undergone private tuition to pass exams... Karmem ou malin or faible... Se 1 system ki 2 letan ti la, so bann parents truve sa efficace anvoy zot zanfan pour passe et amem bon rezilta... Aster si ena plis ki bizin zanfan croire lor 1 professeur.... Kuma pour aret sa????... Laisse professeur la faire so travail kuma li anvi..","Everyone has undergo private tuition to pass exams... Karmem ou malin or faible... Se 1 system ki 2 letan ti la, so bann parents truve sa efficace avoy zot zanfan pour passe et amem bon rezilta... Aster si ena plis ki bizin zanfan croire lor 1 professeur.",0.24778761061946902,0.26666666666666666,False,punctuation_error;capitalization_error;spacing_error;missing_word_error
test,Aret fer reklam dow.. giv result first then do show off,Aret fer reklam dow.. Give result first then do show off.,Aret fer reklam dow.. give result first then do show off.,0.017543859649122806,0.09090909090909091,False,capitalization_error
test,À revoir vos systems monsieur le Ministre ena bocoup pou ameliorer encore bon courage à ou et ou ban officiers,"À revoir vos systems, monsieur le ministre. Ena buku pu amelyor encore. Bon courage à ou et ou bann officiers.",A revoir vos systems. Monsieur le ministre ena buku pu amelyor encore. Bon courage à ou et ou bann officiers.,0.045454545454545456,0.25,False,punctuation_error;capitalization_error;spacing_error
