split,input_text,target_text,prediction,sentence_cer,sentence_wer,exact_match,error_categories
test,"[NAME], zordi ki moricien découvert 1 scammer sa 🤣","[NAME], zordi ki Morisien découvert 1 scammer sa. 🤣","[NAME], zordi ki Morisien découvert 1 scammer sa. 🤣",0.0,0.0,True,correct
test,Lopital toultemp problem papa,Lopital tultan problem papa.,Lopital tultan problem papa.,0.0,0.0,True,correct
test,Quel bank sa?,Quel bank sa?,Quel bank sa?,0.0,0.0,True,correct
test,"[NAME], get ca 1 cout dow","[NAME], get sa 1 kut dow.","[NAME], get sa 1 kut dow.",0.0,0.0,True,correct
test,"[NAME], premier janvier bouillon poisson satini coco","[NAME], premier janvier bouillon poisson satini coco.","[NAME], premier janvier bouillon poisson satini coco.",0.0,0.0,True,correct
test,Hope he reads the comments ek conner combien degoutanttt li eter!,Hope he reads the comments ek kone combien degoutant li ete!,Hope he reads the comments ek kone combien degoutant li ete!,0.0,0.0,True,correct
test,Poucentage p baisser... Bizin done lecon plus,Poucentage pe bese... Bizin donne lesson plus.,Poucentage pe bese... Bizin donne lesson plus.,0.0,0.0,True,correct
test,Fer sa met 1 culote,Fer sa met 1 culote.,Fer sa met 1 culote.,0.0,0.0,True,correct
test,"[NAME], mo pense pas li pu rapel ki lin kzer zrdi😂","[NAME], mo pense pas li pu rapel ki linn koze zordi.😂","[NAME], mo pense pas li pu rapel ki linn koze zordi.😂",0.0,0.0,True,correct
test,B la fin la journée bann parents pa réalise zot zenfan pa la!?,B la fin la journée bann parents pa réalise zot zanfan pa la!?,B la fin la journée bann parents pa réalise zot zanfan pa la!?,0.0,0.0,True,correct
test,Tention soulier perdi!😅,Tention soulier perdi!😅,Tention soulier perdi!😅,0.0,0.0,True,correct
test,Dir nou ki to finne fer,Dir nu ki to finn fer?,Dir nu ki to finn fer?,0.0,0.0,True,correct
test,bizin cancel night shopping. security lepep avant tout. ban sans vision ki pense zis sensation,Bizin cancel night shopping. Security lepep avant tu. Bann sans vision ki pense zis sensation.,Bizin cancel night shopping. Security lepep avant tu. Bann sans vision ki pense zis sensation.,0.0,0.0,True,correct
test,[NAME] tarder em,[NAME] tarde mem.,[NAME] tarde mem.,0.0,0.0,True,correct
test,Madame mo croire mo pas p tander ki ou p dire...,Madame mo croire mo pas pe tande ki ou pe dire...,Madame mo croire mo pas pe tande ki ou pe dire...,0.0,0.0,True,correct
test,Pou inogirasion,Pu inogirasion.,Pu inogirasion.,0.0,0.0,True,correct
test,Boss guet impe partou... Partou prix exorbitan suretou taxi,Boss get enpe partu... Partu prix exorbitan surtout taxi.,Boss get enpe partu... Partu prix exorbitan surtout taxi.,0.0,0.0,True,correct
test,"[NAME], oui mo get... Pour le moment pna nanier","[NAME], oui mo get... Pour le moment pena nanyin.","[NAME], oui mo get... Pour le moment pena nanyin.",0.0,0.0,True,correct
test,Ene nouvelle épisode tulsi,Enn nouvelle épisode Tulsi.,Enn nouvelle épisode Tulsi.,0.0,0.0,True,correct
test,🤦‍♀️🤦‍♀️🤦‍♀️ artistes cot p aller!!!!🙄,🤦‍♀️🤦‍♀️🤦‍♀️ artistes kot pe ale!!!!🙄,🤦‍♀️🤦‍♀️🤦‍♀️ artistes kot pe ale!!!!🙄,0.0,0.0,True,correct
test,Al maye canard encore,Ale maye canard encore.,Ale maye canard encore.,0.0,0.0,True,correct
test,Double decker in fire 🔥🔥🔥🔥🔥🚍🚍🚍🚌🚌♨️♨️,Double decker inn fire. 🔥🔥🔥🔥🔥🚍🚍🚍🚌🚌♨️♨️,Double decker inn fire. 🔥🔥🔥🔥🔥🚍🚍🚍🚌🚌♨️♨️,0.0,0.0,True,correct
test,Malheureusement cki ti bsn mort la pan mort,Malheureusement seki ti bizin mort la pann mort.,Malheureusement seki ti bizin mort la pann mort.,0.0,0.0,True,correct
test,Enta piago zt 🥝 ine bousser la,Enta piago zot 🥝 inn bouss la.,Enta piago zot 🥝 inn bouss la.,0.0,0.0,True,correct
test,Bonne chance au z'eleve,Bonne chance au zelev.,Bonne chance au zelev.,0.0,0.0,True,correct
test,"Pou capable gaspille cash public, Gagne commission are seki pou Fer la porte la.","Pu capable gaspille cash public, gagne commission ar seki pu fer la porte la.","Pu capable gaspille cash public, gagne commission ar seki pu fer la porte la.",0.0,0.0,True,correct
test,Acz canard sa. 😆,Akoz canard sa. 😆,Akoz canard sa. 😆,0.0,0.0,True,correct
test,Fam la ine plein r so mari acz sa li p envi debarasse li...🤣🤣🤣🤣,Fam la inn plein ar so mari akoz sa li pe anvi debarasse li...🤣🤣🤣🤣,Fam la inn plein ar so mari akoz sa li pe anvi debarasse li...🤣🤣🤣🤣,0.0,0.0,True,correct
test,"[NAME], to kone kot li été toi","[NAME], to kone kot li ete toi?","[NAME], to kone kot li ete toi?",0.0,0.0,True,correct
test,"[NAME], zot rest zis pou prend bouquet fleur kan p ale faire landing la bas","[NAME], zot reste zis pu prend bouquet fleur kan pe ale faire landing laba.","[NAME], zot reste zis pu prend bouquet fleur kan pe ale faire landing laba.",0.0,0.0,True,correct
test,Pou créer job gateman.,Pu créer job gateman.,Pu créer job gateman.,0.0,0.0,True,correct
test,zot in manz mami😂😂,Zot inn manze mami.😂😂,Zot inn manze mami.😂😂,0.0,0.0,True,correct
test,Mentalités dimoune ziss lire zot bane commentaires montrer à qui point société la va mal si ti zot fami mo ti pou content geuter couma zot réagir dans ene situation ainsi,Mentalités dimunn zis lire zot bann commentaires montre à qui point société la va mal. Si ti zot fami mo ti pu kontan get kuma zot réagir dans enn situation ainsi.,Mentalités dimunn zis lire zot bann commentaires montre à qui point société la va mal. Si ti zot fami mo ti pu kontan get kuma zot réagir dans enn situation ainsi.,0.0,0.0,True,correct
test,kayne west local,Kayne West local.,Kayne West local.,0.0,0.0,True,correct
test,Bisin arret travail Dan's privee et arret prediction allowance,Bizin aret travail dans prive et aret prediction allowance.,Bizin aret travail dans prive et aret prediction allowance.,0.0,0.0,True,correct
test,De quel pays etranger sont ces travailleurs? fr nuuu konerr dohh,De quel pays etranger sont ces travailleurs? Fer nu kone dow.,De quel pays etranger sont ces travailleurs? Fer nu kone dow.,0.0,0.0,True,correct
test,"[NAME], dmain lekole","[NAME], demain lekol.","[NAME], demain lekol.",0.0,0.0,True,correct
test,Nom fami manique 😂😂😂😂,Nom fami manique. 😂😂😂😂,Nom fami manique. 😂😂😂😂,0.0,0.0,True,correct
test,Lundi mmm p retire li lerla mo get comments. Ek sa li imminent,Lundi MMM pe retire li lerla mo get comments. Ek sa li imminent.,Lundi MMM pe retire li lerla mo get comments. Ek sa li imminent.,0.0,0.0,True,correct
test,Un des 60 voleurs de pension sans l'amour propre pas honter p vivre are la sueur des petits contribuables,Un des 60 voleurs de pension sans l'amour propre. Pas honte pe viv ar la sueur des petits contribuables.,Un des 60 voleurs de pension sans l'amour propre. Pas honte pe viv ar la sueur des petits contribuables.,0.0,0.0,True,correct
test,So ban garde du corp couma dire ti toutou li pas capav marche tout seul,So bann garde du corp kumadir ti toutou li pas kapav marse tu seul.,So bann garde du corp kumadir ti toutou li pas kapav marse tu seul.,0.0,0.0,True,correct
test,Besoin battre chauffeur la jusqu'à li desoule,Besoin bate chauffeur la jusqu'à li desoule.,Besoin bate chauffeur la jusqu'à li desoule.,0.0,0.0,True,correct
test,Hats off [NAME]. To p fer n zoli travay. Continier bro. Sensibilise la population,Hats off [NAME]. To pe fer enn zoli travail. Kontiyn brother. Sensibilise la population.,Hats off [NAME]. To pe fer enn zoli travail. Kontiyn brother. Sensibilise la population.,0.0,0.0,True,correct
test,Bravo. Tnn voter to bizin aider kot to truve ena blockage,Bravo. Tonn vote to bizin aide kot to truve ena blockage.,Bravo. Tonn vote to bizin aide kot to truve ena blockage.,0.0,0.0,True,correct
test,"[NAME], 1 fam ki laguerre pou twa ek 1 fam ki defane twa... Fer 1 demarse sa 2 fam la pas bate ensam..🫠","[NAME], 1 fam ki lager pu twa ek 1 fam ki defane twa... Fer 1 demarse sa 2 fam la pas bate ensam..🫠","[NAME], 1 fam ki lager pu twa ek 1 fam ki defane twa... Fer 1 demarse sa 2 fam la pas bate ensam..🫠",0.0,0.0,True,correct
test,Self confidence 100% 😁,Self confidence 100%. 😁,Self confidence 100%. 😁,0.0,0.0,True,correct
test,Mes sympathique a la famille li pas facile ou perdi n famille 🌹🙏🏼🙏🏼🙏🏼,Mes sympathique à la famille. Li pas facile ou perdi enn famille. 🌹🙏🏼🙏🏼🙏🏼,Mes sympathique à la famille. Li pas facile ou perdi enn famille. 🌹🙏🏼🙏🏼🙏🏼,0.0,0.0,True,correct
test,Nec pé montrer fillet ec bal qui faire pas montrer poisson la...,Nek pe montre fillet ek bal qui faire pas montre poisson la...,Nek pe montre fillet ek bal qui faire pas montre poisson la...,0.0,0.0,True,correct
test,"[NAME], c ki t p mo montrer la.... N pair vieux lagrain blanc sa..","[NAME], seki to pe mo montre la.... Enn pair vieux lagrain blanc sa..","[NAME], seki to pe mo montre la.... Enn pair vieux lagrain blanc sa..",0.0,0.0,True,correct
test,Li li manzze somon,Li li manze somon.,Li li manze somon.,0.0,0.0,True,correct
test,"[NAME], zot ggn a+ ladan 🤣","[NAME], zot gagne a+ ladan. 🤣","[NAME], zot gagne a+ ladan. 🤣",0.0,0.0,True,correct
test,"[NAME], 🤣🤣 hahaha bisin dire sa meme la","[NAME], 🤣🤣 hahaha bizin dire samem la.","[NAME], 🤣🤣 hahaha bizin dire samem la.",0.0,0.0,True,correct
test,Mo aret aste short ou boxer mo aste couche em,"Mo aret aste short ou boxer, mo aste couche mem.","Mo aret aste short ou boxer, mo aste couche mem.",0.0,0.0,True,correct
test,"Ouais, ton paolo.! Rente garage! Fine grand temps!","Ouais, ton Paolo.! Rantre garage! Finn grand tan!","Ouais, ton Paolo.! Rantre garage! Finn grand tan!",0.0,0.0,True,correct
test,Vive l'alliance du changment avec to law & order bancal et avec to macarena et ton plok,Viv l'alliance du changment avec to law & order bancal et avec to Macarena et ton plok.,Viv l'alliance du changment avec to law & order bancal et avec to Macarena et ton plok.,0.0,0.0,True,correct
test,Madam la bizin tir chapo r li. Li ena un xtra sang froid,Madam la bizin tire chapo ar li. Li ena un extra sang froid.,Madam la bizin tire chapo ar li. Li ena un extra sang froid.,0.0,0.0,True,correct
test,"[NAME], bhai mustang🤣","[NAME], bhai mustang.🤣","[NAME], bhai mustang.🤣",0.0,0.0,True,correct
test,Pu patient pas bourer,Pu patient pas boure.,Pu patient pas boure.,0.0,0.0,True,correct
test,"[NAME], faut bien réfléchir avant de confier cet enfant à cette personne","[NAME], faut bien réfléchir avant de confier cet enfant à cette personne.","[NAME], faut bien réfléchir avant de confier cet enfant à cette personne.",0.0,0.0,True,correct
test,Tou sa temp la mne res veg pou narien,Tusa tan la mon res veg pu nanyin.,Tusa tan la mon res veg pu nanyin.,0.0,0.0,True,correct
test,Humouriste vinne humoutriste!,Humouriste vinn humoutriste!,Humouriste vinn humoutriste!,0.0,0.0,True,correct
test,"[NAME], dimouns p croire journal independent sa. 🤣🤣 zot pas p kone ehsan so journal sa, fr propagande","[NAME], dimunn pe croire journal independent sa. 🤣🤣 Zot pas pe kone Ehsan so journal sa, fer propagande.","[NAME], dimunn pe croire journal independent sa. 🤣🤣 Zot pas pe kone Ehsan so journal sa, fer propagande.",0.0,0.0,True,correct
test,"[NAME], zott la kisana","[NAME], zot la kisanla?","[NAME], zot la kisanla?",0.0,0.0,True,correct
test,Kan pou fer ene test pou banne ki roule ene e-bicycle ki ena moteur ki bisin charge avant alle lor laroute. Bisin at least demande zotte ene learner parseki zot servi laroute ki ena tous kalite vehicles ki paye assurance et zotte non,Kan pu fer enn test pu bann ki roule enn e-bicycle ki ena moteur ki bizin charge avant ale lor la route. Bizin at least demande zot enn learner parski zot servi la route ki ena tu kalite vehicles ki peye assurance et zot non.,Kan pu fer enn test pu bann ki roule enn e-bicycle ki ena moteur ki bizin charge avant ale lor la route. Bizin at least demande zot enn learner parski zot servi la route ki ena tu kalite vehicles ki peye assurance et zot non.,0.0,0.0,True,correct
test,Enn Bez la,Enn bez la.,Enn bez la.,0.0,0.0,True,correct
test,Aster 2 credit,Aster 2 credit.,Aster 2 credit.,0.0,0.0,True,correct
test,Bizin met ban déchets dan ban sac en plastic respect sa ban t workers la,Bizin met bann déchets dan bann sac en plastic. Respect sa bann to workers la.,Bizin met bann déchets dan bann sac en plastic. Respect sa bann to workers la.,0.0,0.0,True,correct
test,Bour zot noms ki fer initial bisin demasquer zot,Boure zot noms kifer initial? Bizin demasquer zot.,Boure zot noms kifer initial? Bizin demasquer zot.,0.0,0.0,True,correct
test,Apres 9 ans... Ti bizin poursuive to mem... Grand zafr to fine fr la... La qui to pou dire pendant 9 ans ti colle to la bouche tout..,Apre 9 ans... Ti bizin poursuive tomem... Grand zafer to finn fer la... La qui to pu dire pendant 9 ans ti colle to la bouche tu..,Apre 9 ans... Ti bizin poursuive tomem... Grand zafer to finn fer la... La qui to pu dire pendant 9 ans ti colle to la bouche tu..,0.0,0.0,True,correct
test,Sa meme pou ena la. Bsin aplik sa la loi ki ramgoolam in prononcer la aster la même. A. Cose n n'importe tou p souffert aster😩😩,Samem pu ena la. Bizin aplik sa la loi ki Ramgoolam inn prononce la aster lamem. Akoz enn n'importe tu pe souffert aster.😩😩,Samem pu ena la. Bizin aplik sa la loi ki Ramgoolam inn prononce la aster lamem. Akoz enn n'importe tu pe souffert aster.😩😩,0.0,0.0,True,correct
test,Van ine ggn létan 2 business days pu pez frein🤨,Van inn gagne letan 2 business days pu pez frein.🤨,Van inn gagne letan 2 business days pu pez frein.🤨,0.0,0.0,True,correct
test,Top net bisin renouveller tout le mois avec banne amelioration ki [NAME] pe suggere👍👍👍,Top net bizin renouveller tu le mois avec bann amelioration ki [NAME] pe suggere.👍👍👍,Top net bizin renouveller tu le mois avec bann amelioration ki [NAME] pe suggere.👍👍👍,0.0,0.0,True,correct
test,Enfin rien de nouvo. Public so securiT zero mm. Bel bel vision mais tipti problem pa kav resoudre,Enfin rien de nuvo. Public so sekirite zero mem. Bel bel vision mais tipti problem pa kapav resoudre.,Enfin rien de nuvo. Public so sekirite zero mem. Bel bel vision mais tipti problem pa kapav resoudre.,0.0,0.0,True,correct
test,Fer zot vine kaya 2.0,Fer zot vinn kaya 2.0.,Fer zot vinn kaya 2.0.,0.0,0.0,True,correct
test,"[NAME], mais lerla ou perdi tou vote!","[NAME], mais lerla ou perdi tu vote!","[NAME], mais lerla ou perdi tu vote!",0.0,0.0,True,correct
test,"li ti bizin ale work Pu CIA, CIA employ ban dimoune ki sociopath zot.","Li ti bizin ale work pu CIA, CIA employ bann dimunn ki sociopath zot.","Li ti bizin ale work pu CIA, CIA employ bann dimunn ki sociopath zot.",0.0,0.0,True,correct
test,"[NAME], ki coupable la? 😆 🤣 😂","[NAME], ki coupable la? 😆 🤣 😂","[NAME], ki coupable la? 😆 🤣 😂",0.0,0.0,True,correct
test,"Bann kinn vinn millionaire arr cryptomoney, met zot présence","Bann kinn vinn millionaire ar cryptomoney, met zot présence.","Bann kinn vinn millionaire ar cryptomoney, met zot présence.",0.0,0.0,True,correct
test,Manta lite human pas pe change. MO compren zot douleur bann freres,Manta lite human pas pe change. Mo konpran zot douleur bann frere.,Manta lite human pas pe change. Mo konpran zot douleur bann frere.,0.0,0.0,True,correct
test,Mange zot entre zot mem,Manze zot entre zot mem.,Manze zot entre zot mem.,0.0,0.0,True,correct
test,Gopia 2026,Gopia 2026.,Gopia 2026.,0.0,0.0,True,correct
test,Coumsa meme tout nous ban ministre ete humble 👏🏽,Kumsamem tu nous bann ministre ete humble. 👏🏽,Kumsamem tu nous bann ministre ete humble. 👏🏽,0.0,0.0,True,correct
test,Li mem pou fatiguer avc repone question. Banla pou demand li preuve mai tou in fini zis lir parol kuma li pou prouve sa. Li ouvert la bouche pou dir la veriter apre 9 ans li ena 1gran chance li usi li tasser la,Limem pu fatigue avec reponn question. Banla pu demande li preuve me tu inn fini zis lire parol kuma li pu prouve sa. Li ouvert la bouche pu dir la verite apre 9 ans li ena 1 gran chance li osi li tasse la.,Limem pu fatigue avec reponn question. Banla pu demande li preuve me tu inn fini zis lire parol kuma li pu prouve sa. Li ouvert la bouche pu dir la verite apre 9 ans li ena 1 gran chance li osi li tasse la.,0.0,0.0,True,correct
test,Ayo madam.. Pas vin maurice.. Malheur pou lor ou... Esperer ou pas gagne visa pou rentrer.,Ayo madam.. Pas vinn Maurice.. Malheur pu lor ou... Espere ou pas gagne visa pu rantre.,Ayo madam.. Pas vinn Maurice.. Malheur pu lor ou... Espere ou pas gagne visa pu rantre.,0.0,0.0,True,correct
test,Madam la p continuer nettoyer,Madam la pe kontiyn nettoyer.,Madam la pe kontiyn nettoyer.,0.0,0.0,True,correct
test,"[NAME], oune peur kisanla?","[NAME], ou peur kisanla?","[NAME], ou peur kisanla?",0.0,0.0,True,correct
test,Sorry mais mo franc moi kan pas capave gette zenfant prefere pas Gagne mem🤨😡😤,Sorry mais mo franc moi kan pas kapav get zanfan prefere pas gagne mem.🤨😡😤,Sorry mais mo franc moi kan pas kapav get zanfan prefere pas gagne mem.🤨😡😤,0.0,0.0,True,correct
test,Apre p vine koz combat contre la drogue,Apre pe vinn koze combat contre la drogue.,Apre pe vinn koze combat contre la drogue.,0.0,0.0,True,correct
test,Guet so laguel 1 kout 😅,Get so lagel 1 kut. 😅,Get so lagel 1 kut. 😅,0.0,0.0,True,correct
test,Tout learner valable un maximum. Interdit 3 dimounes ou plus lors motocyclettes. Beaucoup vieux dimoune lors motocyclettes roule au milieu la route. En générale motocyclistes mauricien pas konne ralentir pour laisse priorité,Tu learner valable un maximum. Interdit 3 dimunn ou plus lor motocyclettes. Beaucoup vieux dimunn lor motocyclettes roule au milieu la route. En générale motocyclistes Mauricien pas kone ralentir pour laisse priorité.,Tu learner valable un maximum. Interdit 3 dimunn ou plus lor motocyclettes. Beaucoup vieux dimunn lor motocyclettes roule au milieu la route. En générale motocyclistes Mauricien pas kone ralentir pour laisse priorité.,0.0,0.0,True,correct
test,Dapre rol akz tou zafrr in mntE.. Li ti bzen 1 ou 2 piece loto pu s machine,Dapre role akoz tu zafer inn monte.. Li ti bizin 1 ou 2 piece loto pu so machine.,Dapre role akoz tu zafer inn monte.. Li ti bizin 1 ou 2 piece loto pu so machine.,0.0,0.0,True,correct
test,"[NAME], rentre par backing, pena meriter","[NAME], rantre par backing, pena merite.","[NAME], rantre par backing, pena merite.",0.0,0.0,True,correct
test,Bizin condamne la personne et pena pou renvoye case encore,Bizin condamne la personne et pena pu renvoye case encore.,Bizin condamne la personne et pena pu renvoye case encore.,0.0,0.0,True,correct
test,Li bliye couma service so fizi🤣,Li bliye kuma service so fizi.🤣,Li bliye kuma service so fizi.🤣,0.0,0.0,True,correct
test,"[NAME], ahhh bon?","[NAME], ah bon?","[NAME], ah bon?",0.0,0.0,True,correct
test,"[NAME], tire photo, avoye li bureau, svp.","[NAME], tire photo, avoy li bureau, svp.","[NAME], tire photo, avoy li bureau, svp.",0.0,0.0,True,correct
test,Zot fini re korek 😂,Zot fini re korek. 😂,Zot fini re korek. 😂,0.0,0.0,True,correct
test,Pli to vire paz to tro zimaz,Plis to vire paz to tro zimaz.,Plis to vire paz to tro zimaz.,0.0,0.0,True,correct
test,"[NAME], banla mm ti tap to la glass la","[NAME], banla mem ti tape to la glass la.","[NAME], banla mem ti tape to la glass la.",0.0,0.0,True,correct
test,"[NAME], 300 trop beaucoup","[NAME], 300 trop beaucoup.","[NAME], 300 trop beaucoup.",0.0,0.0,True,correct
test,Rode ene terrain et monte ene parking area with max height,Rode enn terrain et monte enn parking area with max height.,Rode enn terrain et monte enn parking area with max height.,0.0,0.0,True,correct
test,"P fr tou pu privatize sa, parey kouma inn fr fitness center","Pe fer tu pu privatize sa, pareil kuma inn fer fitness center.","Pe fer tu pu privatize sa, pareil kuma inn fer fitness center.",0.0,0.0,True,correct
test,"[NAME], boss, inn dir twa bizin revoir la loi","[NAME], boss, inn dir twa bizin revoir la loi.","[NAME], boss, inn dir twa bizin revoir la loi.",0.0,0.0,True,correct
test,Couma van entor la,Kuma van antor la?,Kuma van antor la?,0.0,0.0,True,correct
