split,input_text,target_text,prediction,sentence_cer,sentence_wer,exact_match,error_categories
test,No Ah get en kout 😣🤣,Nu ava get enn kut.😣🤣,"No ah, get enn kut. 😣🤣",0.19047619047619047,0.8,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Mais bon ridicule tue mais alle faire l’école alle apprend bouge toi chanter assez gâte sa limage mauricien la. Ou sois alle faire star académie,"Mais bon, ridicule tue. Ale fer l’école, ale aprann, bouge to, chante. Assez gâte sa zimaz Mauricien la. Ouswa ale fer star académie.","Mais bon ridicule tue. Mais ale faire l’école, ale aprend, bouge toi, chante. Assez gâte sa zimaz Mauricien la. Ouswa ale faire star académie.",0.12030075187969924,0.30434782608695654,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,"[NAME], excuse moi mais tu connais pas la situation arrête vin met ban commentaire n’importe pas zot pas kné dans ki circonstances in arrive sa zot juste derrière ene l’écran p juger","[NAME], excuse moi. Mais tu kone pas la situation: aret vinn met bann commentaire enn'importe. Zot pa kone dan ki sirkonstans inn arrive sa. Zot zis derrière enn l’écran pe juger.","[NAME], excuse moi mais tu kone pas la situation. Aret vinn met bann commentaire. N’importe pas zot pas kone dans ki circonstances inn arrive sa, zot just derrière enn l’écran pe juger.",0.13966480446927373,0.45161290322580644,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,"Al ramass 1pè gandia kine saisie al fair donation tou seki envi fimè fimè ankor p travail em, simik 100 pou reste vandè em, travail reflèchi 2028 to gayn proposition 2029 to reflèchi enkor 2030 to ankor dèbatè em","Ale ramasse enpe gandia kinn saisie. Ale fer donation tu seki anvi fime fime ankor pe travail mem, simik 100 pu reste vande mem, travail reflechi 2028 to gagne proposition 2029 to reflechi ankor 2030 to ankor debate mem.","Ale ramasse 1 pe gandia kinn saisie ale fer donation tu seki anvi fime fime ankor pe travail mem, simik 100 pu reste vande mem. Travail reflechi 2028 to gagne proposition 2029 to reflechi ankor 2030 to ankor debate mem.",0.02727272727272727,0.15384615384615385,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,La dimoun innocent inn gagne bezé capave mort tout ar la cide ena zenfant p assigé tout pas facile sa,"La dimunn innocent inn gagne bez, kapav mort tu ar lasid ena zanfan pe asize tu pas facile sa.",La dimunn innocent inn gagne bez. Kapav mort tu ar la cide. Ena zanfan pe assigne tu. Pas facile sa.,0.1276595744680851,0.42105263157894735,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,"[NAME], s'il vous plaît apran respectè malheur les autres zordi sa famille p souffer demain li capave ou si perna compassion pou ou prochain pas cozè souflè merci de ou compréhension","[NAME], s'il vous plaît aprann respekte malheur lezot. Zordi sa famille pe sufer. Demain li kapav ou. Si pena compassion pu ou prosin, pa koze soufle. Merci de ou compréhension.","[NAME], s'il vous plaît aprann respect malheur les autres. Zordi sa famille pe souffer demain li kapav ou. Si pena compassion pu ou prochain pas koze soufle. Merci de ou compréhension.",0.1016949152542373,0.23333333333333334,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Bizin tir poison angui tout Sa Ena Ladan😄,"Bizin tire pwason, angui. Tusa ena ladan.😄",Bizin tire pwason angui tu sa ena ladan.😄,0.09523809523809523,0.5714285714285714,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Combien navire étranger la pêche illegale da nous logon pe trapp ceki pli facile (mauriciens ) la honte pou bann incompetents,Combien navire étranger lapess illegale dan nous lagon? Pe trape seki plis facile (Mauriciens ). La honte pu bann incompetents.,Combien Navin étranger? La pêche illegale da nous logon pe trape seki plis facile (Mauriciens ). La honte pu bann incompetents.,0.11023622047244094,0.35,False,capitalization_error;spacing_error;extra_word_error
test,Li pe prend nou pou so pln zot pas ppe trouve li p rode fair so ti fille pass lor la tete ban mem re militan pou vine boss Dan's mmm,Li pe prend nu pu so pilon. Zot pas pe truve? Li pe rode fer so ti fille passe lor latet bann mem re-militan pu vinn boss dan MMM.,Li pe prend nu pu so pilon. Zot pas pe truve li pe rode fer so ti fille pass lor latet. Bann mem re militan pu vinn boss dans MMM.,0.05384615384615385,0.27586206896551724,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Janvier 2026 fek coumanse accident lor accident sa montre ki car mem applique permis à point sa pa pou change nanien sinon mes sympathies à toutes ses famille😥,"Janvier 2026 fek komans, accident lor accident. Sa. Montre ki karmem applique permis à point. Sa pa pu change nanyin. Sinon mes sympathies à toutes ses famille.😥",Janvier 2026 fek komans accident lor accident. Sa montre ki car mem applique permis à point sa pa pu change nanyin. Sinon mes sympathies à toutes ses famille.😥,0.043478260869565216,0.25925925925925924,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,"[NAME], pou pinokio sa c ledi macbef kinn tirr sa foto la koz pinokio ti piez li avec valiz larzan","[NAME], pu Pinokio sa, se Lady Macbeth kinn tire sa foto akoz Pinokio ti pyez li avec valiz larzan.","[NAME], pu Pinokio sa, se Ledi Macbeth kinn tire sa foto la. Koz Pinokio ti pyez li avec valiz larzan.",0.06060606060606061,0.15789473684210525,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Boug la ena alzimer doh.. Li papu rapel apre saaa🤣🤣,Boug la ena Alzheimer dow.. Li papu rapel apre sa.🤣🤣,Boug la ena Alzheimer dow.. Li pa pu rapel apre sa.🤣🤣,0.019230769230769232,0.2,False,spacing_error;extra_word_error
test,"[NAME], bien vu wait and see asterr","[NAME], bien vu.Wait and see aster!","[NAME], bien vu. Wait and see aster.",0.05714285714285714,0.5,False,punctuation_error;spacing_error;extra_word_error
test,"[NAME], tkner si toi t fer sah tplass kt ete non 😂😂 ena g**t la ar sa banla la pff 😭","[NAME], to kone si toi to fer sa to plas kot ete non? 😂😂Ena g**to la ar sa banla la, pff. 😭","[NAME], to kone si toi to fer sa to plas kot ete non 😂😂 ena g**to la ar sa banla la. Pff! 😭",0.06593406593406594,0.22727272727272727,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Sur tou sa zafer polision sonor bane transport met backfire esapma tapaz apareil fort bzn pren action sever pendent des annee sa cumsa mm. Zis maurice ou trouve sa,"Sur tusa zafer polision sonor, bann transport met backfire esapma, tapaz apareil fort. Bizin pran action sever pendant des années sa kumsamem. Zis Moris ou truve sa.",Sur tu sa zafer polision sonor bann transport met backfire esapma tapaz apareil fort. Bizin pran action sever pendant des années sa kumsamem. Zis Maurice ou truve sa.,0.04242424242424243,0.18518518518518517,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Quand ena covid li capave ferme la port,Quand ena Covid li kapav ferme laporte.,"Quand ena Covid, li kapav ferme la porte.",0.05128205128205128,0.42857142857142855,False,punctuation_error;spacing_error;extra_word_error
test,Pays en ba la o desordre partou travailliste ek mmm ine fini sa pays la,Pays embalao. Dezord partu. Travailliste ek MMM inn fini sa pays la.,Pays enba la o dezord partu travailliste ek MMM inn fini sa pays la.,0.10294117647058823,0.5,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,A mon dieu quelle soufrance ou 1 parent trouve ou zenfant dans sa cire constance la vraiment dure le mo me manque beaucoup de courage sinpaties a vous 🙏🙏🙏😭 repose en paix,"A mon Dieu, quelle soufrance. Ou 1 parent truve ou zanfan dans sa sirkonstans la, vraiment dur. Le mo me manque beaucoup de courage. Sympathies à vous 🙏🙏🙏😭. Repose en paix.","A mon Dieu, quelle souffrance ou 1 parent truve ou zanfan dans sa cire constance la. Vraiment dure le. Mo me manque beaucoup de courage, sinpaties a vous. 🙏🙏🙏😭 Repose en paix.",0.13372093023255813,0.45161290322580644,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
test,Ici car mem to met la loi pendi si pa pu servi narien parceki mangere kk pa manké dan maurice,"Ici karmem to met la loi pendi si, pa pu servi nanyin parski manze kaka pa mank dan Maurice.","Ici car mem to met la loi pendi. Si pa pu servi nanyin parski manze kaka, pa mank dan Maurice.",0.06521739130434782,0.2631578947368421,False,punctuation_error;capitalization_error;spacing_error;extra_word_error
